DAUID,POPDENSE
35240679,4392.4
35240680,447
35240681,9511.1
35240682,4394.7
35240683,5843.7
35240684,8411.8
35240685,6068.4
35240686,3771.4
35240687,1751.1
35240688,7259.1
35240689,8252.1
35240691,3588.4
35240695,8227.3
35240696,3307.2
35240697,4200.7
35240698,4948.2
35240699,5281
35240700,5971.5
35240701,6111.1
35240705,3622.7
35240706,5090.1
35240707,4262.3
35240708,3810.5
35240709,3678.3
35240710,3431.6
35240711,4802
35240712,5303.8
35240713,1781.7
35240714,5496.1
35240715,5623.9
35240716,2831.1
35240720,160.2
35240724,58.2
35240728,14.7
35240729,43.3
35240730,31.4
35240731,14.9
35240732,37.8
35240736,5026.5
35240737,4391.8
35240738,2129.3
35240739,4619.8
35240740,2505
35240741,4197.2
35240742,616
35240744,74.2
35240745,77.6
35240746,975.2
35240752,22.1
35240753,19.5
35240754,24.8
35240755,34.2
35240756,5772.2
35240757,7754.4
35240758,2985.5
35240759,2722
35240760,12.1
35240761,846
35240762,1522
35240765,5974.4
35240766,6771
35240767,3964.8
35240768,3199.2
35240769,5394.4
35240770,1096.8
35240771,4677.2
35240772,3481.5
35240773,5513.5
35240774,3281.4
35240776,8023.4
35240777,4135.6
35240779,1950.3
35240780,3095.8
35240782,4511.1
35240783,1781.1
35240785,4029
35240786,2043
35240787,2636.6
35240788,8680.3
35240789,10984.8
35240790,7859
35240791,2762.5
35240792,1860.2
35240793,2645.3
35240795,1592.8
35240796,6880.2
35240797,5708.4
35240798,3250.7
35240799,3925.9
35240800,5637.6
35240801,6024.4
35240802,3430.5
35240803,2220.9
35240804,3816.6
35240805,3710.7
35240806,5736.4
35240807,3685.5
35240808,9885.8
35240809,333.6
35240810,3588.6
35240811,2065.2
35240812,1075.2
35240813,1176.1
35240814,2264.1
35240815,2193.7
35240816,1609.5
35240817,4587
35240818,5581.2
35240819,3262.1
35240820,4907.1
35240821,1295.9
35240822,6961.2
35240823,7381.7
35240824,3738
35240825,5213.3
35240826,8595.1
35240827,7903.2
35240828,3198.1
35240829,2887.7
35240830,8561.7
35240831,6203.3
35240832,4820.5
35240834,2697.9
35240835,2545.3
35240836,2930.9
35240837,2719.5
35240838,3162.2
35240839,4168.4
35240840,2072.9
35240841,1543.3
35240842,816.1
35240843,317
35240844,1146
35240845,5724.8
35240846,8238.1
35240848,5660.3
35240849,7317.9
35240850,4362.6
35240851,5529.3
35240852,5990.5
35240853,1694.3
35240854,5023.3
35240855,7227.5
35240856,3890.2
35240857,6783.5
35240858,3072.1
35240859,5961.7
35240861,5601.7
35240862,2708.9
35240863,2846.2
35240864,348.4
35240865,6233.6
35240866,5286.4
35240867,6902.1
35240868,3685.5
35240869,5481.5
35240870,3726.8
35240871,6382.7
35240872,7387.8
35240873,7887.7
35240874,7460.2
35240875,7177.8
35240876,7884.3
35240877,4316.1
35240878,5780.3
35240879,5316.5
35240880,5000
35240881,3461.2
35240882,3587.8
35240883,4829
35240884,6770.8
35240885,5966.1
35240886,7170.6
35240887,4976.4
35240888,5417.4
35240889,5658.3
35240890,3895.1
35240891,8226.9
35240892,8818
35240893,8099.3
35240894,7002.9
35240895,7116.5
35240896,3514.6
35240897,7480.8
35240898,5069.7
35240903,0
35240904,2351.8
35240907,768.7
35240908,378.8
35240909,3840.6
35240910,7540
35240911,4901.2
35240912,7593.5
35240913,8141.1
35240914,8037.1
35240915,7913.8
35240916,1826.3
35240917,8765
35240918,39.5
35240920,2107.5
35240922,31.7
35240923,5056.2
35240924,6571.9
35240925,9057.6
35240926,4811.9
35240927,5358.8
35240928,6954.2
35240929,1906.4
35240931,10.2
35240932,6108.1
35240933,3880
35240934,10145.9
35240935,7864.3
35240936,977.1
35240937,4927.8
35240938,8388.7
35240939,5720.3
35240940,12025.2
35240941,9201.7
35240942,3098.5
35240943,6884.1
35240944,8677.7
35240945,4046.1
35240946,8020
35240947,1125.5
35240948,16.1
35240949,53.9
3525,480.6
35250030,203.8
35250031,77.2
35250032,605.5
35250033,2179.4
35250034,1078.5
35250035,3379.3
35250036,1538.3
35250037,1826.1
35250038,4778.1
35250039,6902.9
35250040,2491.1
35250041,3025.5
35250042,4179.4
35250043,712.2
35250044,3373.6
35250045,7403.5
35250046,1593.8
35250047,983.7
35250048,2427.7
35250049,2343.8
35250050,2740.1
35250051,1111.6
35250052,3062.3
35250053,838.5
35250054,1812.3
35250055,3712.1
35250056,3936.6
35250059,382.7
35250060,1347.8
35250061,2188.2
35250062,57.5
35250064,1154.5
35250065,3177.5
35250066,1820.7
35250067,1924.1
35250070,464.7
35250073,5547.4
35250074,4625.6
35250075,4934.4
35250077,6012.9
35250078,4733.7
35250079,1907.5
35250080,3375.8
35250081,5590.9
35250082,4930.7
35250083,4507.2
35250084,3948
35250085,3209.7
35250086,4823
35250087,4392.4
35250088,1885.2
35250089,8112.6
35250093,2524.6
35250094,5898.3
35250095,3818.7
35250096,4021.9
35250097,1197.2
35250098,3442.1
35250099,634.9
35250100,2301.6
35250101,3778
35250102,2340.1
35250105,2371.8
35250106,3551.3
35250107,2178.5
35250108,3157.6
35250109,2590.4
35250110,2103.5
35250111,3008.6
35250112,3716.8
35250113,2449
35250114,2653.2
35250115,5383.2
35250116,3448.1
35250117,5791.7
35250118,4233.7
35250119,4891.9
35250120,6577.6
35250121,6073.8
35250122,4028.8
35250123,4155.6
35250124,4341.2
35250125,5524.1
35250126,8201.3
35250127,3711.3
35250128,3711.2
35250129,5108.2
35250130,2409.1
35250133,2095.4
35250134,2280.4
35250135,972.4
35250136,1374.3
35250137,1263.5
35250144,1318.5
35250145,2225.5
35250146,397.9
35250147,1872.3
35250148,2570.2
35250149,1744
35250150,1676.6
35250151,2614.8
35250152,1502.1
35250153,2351.5
35250156,2112.2
35250158,182.4
35250159,1381
35250160,2455.2
35250161,2657.6
35250162,1847.3
35250163,1013.8
35250164,2029.3
35250172,58
35250173,147.8
35250175,4212.6
35250176,4216.5
35250177,4835.7
35250178,3311.6
35250179,4406.1
35250180,1597.5
35250181,3151
35250183,4621.5
35250184,4761.3
35250185,2129.3
35250186,3837.8
35250188,6211.1
35250189,2910.8
35250190,3753.3
35250191,999.5
35250192,3479
35250193,3470.5
35250194,4164.5
35250196,3080.6
35250197,3657.8
35250199,795.1
35250200,756.9
35250201,3866.5
35250202,7359.7
35250203,5360.1
35250204,14152.7
35250205,4405.2
35250206,4288.7
35250207,4841.8
35250208,3601.9
35250209,3045.9
35250210,3905.2
35250211,5065.6
35250212,7818.5
35250213,638.8
35250216,3748.8
35250217,2201.2
35250218,2210.4
35250221,16131.8
35250222,1973.4
35250223,2920.8
35250224,5136.1
35250225,1492.4
35250226,8322.1
35250227,5499.5
35250230,1493.8
35250231,2432
35250232,4168.7
35250233,1574.7
35250234,3561.6
35250238,4144.1
35250239,6621.2
35250240,12052.8
35250241,2475.4
35250242,0
35250243,3066.6
35250248,2120.1
35250249,3047.4
35250250,3367.8
35250251,4734.9
35250254,4321
35250255,2553.3
35250256,2447.4
35250257,6240.4
35250258,3460.7
35250259,1754.3
35250260,7270.5
35250261,3030.9
35250262,1985.9
35250263,1445.9
35250264,4021.1
35250265,2314.8
35250266,4599.2
35250267,1368.9
35250269,1341.3
35250270,2878.8
35250271,2554.6
35250272,2604.6
35250273,2488.1
35250274,5605.6
35250275,2634.1
35250276,2475
35250277,5041.8
35250278,1120.8
35250279,5208.6
35250280,2838.8
35250281,5879.1
35250282,3023.6
35250283,2362.8
35250284,3415.7
35250285,4494.5
35250286,3430.4
35250287,3106.1
35250288,3219.5
35250289,2578.4
35250290,3148.5
35250291,5202.3
35250293,5166.3
35250294,3222.6
35250295,4591.7
35250296,1920.4
35250297,3297.5
35250298,488.4
35250299,2137.1
35250300,2228.5
35250302,1327.4
35250303,2590.1
35250304,2498.9
35250305,2359.9
35250306,2380.1
35250307,220.9
35250308,2186.7
35250309,4903.8
35250310,4163.1
35250311,5669.6
35250312,2664.8
35250313,325
35250315,2249.1
35250316,341
35250317,2708.7
35250318,25
35250319,10659.9
35250320,4925.4
35250321,1453.3
35250322,2439.5
35250323,3683.8
35250324,2317.3
35250326,3756.3
35250327,6145.7
35250328,4603.7
35250329,4872
35250330,4480
35250331,3745.7
35250332,3863
35250333,2839.2
35250334,1288.7
35250335,3035.9
35250336,3548.4
35250337,6341.5
35250338,12137
35250339,2848.1
35250340,3400.5
35250341,3764
35250342,4300.7
35250343,315.1
35250344,2774.4
35250345,3333.3
35250346,3374.4
35250347,3451.7
35250348,2182.8
35250349,3952.9
35250350,5797.5
35250351,9389.3
35250352,3092
35250353,7630.1
35250354,1741.6
35250355,2405.7
35250356,2137.7
35250357,3857.3
35250358,3270.3
35250359,3900.2
35250360,3180
35250361,3803.9
35250362,4344.7
35250363,5688.5
35250364,9878
35250365,6899.6
35250366,10674.3
35250367,3542.1
35250368,6056.7
35250369,4584.1
35250370,5104.3
35250371,4268.9
35250372,3389.3
35250373,3572
35250374,2898.2
35250375,4524.6
35250376,3684.6
35250377,3641.4
35250378,4338.4
35250379,4262.1
35250380,2144.2
35250381,2947
35250382,3074.1
35250383,8633.2
35250384,2601.4
35250385,2861.3
35250387,1543.5
35250388,5070.6
35250389,4894.4
35250390,6126.7
35250391,7419.8
35250392,5920.9
35250393,11591.5
35250394,40659.3
35250395,33155.3
35250396,33771.4
35250397,36917.8
35250398,34285.7
35250399,15082.6
35250400,13966.2
35250401,25263.2
35250402,8556.1
35250403,5861.4
35250404,6406.9
35250405,4841
35250406,7363.7
35250407,8062.9
35250408,2938.5
35250409,4472.1
35250410,573.8
35250411,4641.5
35250412,12107.6
35250413,7413.3
35250416,2693.5
35250417,11719.1
35250418,36643.4
35250419,2641.8
35250420,4385.9
35250421,17619
35250422,17025.8
35250423,23288.6
35250424,12887.3
35250425,13322.3
35250426,4215.3
35250427,2960.9
35250428,37806.5
35250429,13093.5
35250430,5202.3
35250431,9390.7
35250434,15595.6
35250435,8155.5
35250436,9455.9
35250437,4553.5
35250438,4580.9
35250439,21115
35250440,8020.8
35250441,1352.4
35250442,3189.2
35250443,4337.3
35250444,3075.6
35250445,1335.5
35250446,7018.5
35250447,10504.6
35250448,7476.6
35250449,8891.3
35250450,8668.9
35250451,9872.9
35250452,7534.6
35250453,9931
35250454,10627.1
35250455,10954.9
35250456,6508.8
35250457,0
35250458,23770.5
35250459,6052.2
35250460,6017.7
35250461,7068.1
35250462,6388.9
35250463,6277.6
35250464,5331.3
35250465,53181.8
35250466,3465.9
35250467,7845.6
35250468,2807.7
35250471,6557.6
35250472,3901.1
35250473,2518.5
35250474,4576.7
35250475,2739.6
35250476,7815.1
35250477,8179
35250478,6027.6
35250479,5956.2
35250480,5339.8
35250481,8446.8
35250482,6437.7
35250483,4935.1
35250484,266.8
35250485,4677.6
35250486,5797.4
35250487,5249.3
35250488,3157.5
35250489,4202.1
35250490,3793.4
35250491,6061.6
35250492,6630.6
35250493,5981.5
35250494,5780.7
35250495,5775.5
35250496,466.8
35250497,2626.8
35250498,3941.4
35250499,317.5
35250501,5089
35250502,4838.4
35250503,1980.7
35250504,12902.5
35250506,455.4
35250507,6100.8
35250508,4876.8
35250509,4654.8
35250510,5070.4
35250511,5945.5
35250512,5110
35250513,3654.8
35250514,452.4
35250515,1675.7
35250516,1003
35250517,2827.2
35250518,1750
35250519,2854.6
35250520,3333.3
35250521,3546.6
35250522,3394.9
35250523,3724.2
35250524,3290.4
35250525,2349
35250526,3448.4
35250527,2775.7
35250528,3532.5
35250529,2213.6
35250530,3312.1
35250531,4269.4
35250532,4002
35250533,12794.1
35250534,5301.2
35250535,2465.2
35250536,1819.3
35250537,4166.1
35250538,3788.7
35250539,3338.4
35250540,3037.6
35250541,2348.6
35250542,2034.2
35250545,1983.4
35250546,3033.1
35250547,2739.9
35250548,8021.1
35250549,4683.2
35250550,3986.4
35250551,3888.9
35250552,3991.4
35250553,5019.2
35250554,4657.5
35250555,4469
35250556,3927.8
35250557,5604.4
35250558,3785.7
35250559,4222.2
35250560,4104.2
35250561,2378.9
35250562,2927.5
35250563,6336
35250564,3346.6
35250565,3595.1
35250566,2648.6
35250567,5297.6
35250568,5249.6
35250569,3190.6
35250570,4888
35250571,10314.8
35250572,521.6
35250573,5162.9
35250574,4587.9
35250578,6555.5
35250579,5679.8
35250580,7085.8
35250581,4207.8
35250582,6945.1
35250583,1839.4
35250585,4919
35250586,4154.1
35250587,5577.6
35250588,4315.3
35250589,4270.6
35250590,4593.6
35250591,3331.8
35250592,2446.1
35250593,4761.9
35250594,4653.5
35250595,4714.7
35250596,2364.7
35250597,3600
35250598,3764
35250599,9493.9
35250600,3580.2
35250601,6173.8
35250602,7326.3
35250603,2317.4
35250604,3260
35250605,5104.8
35250606,3997
35250607,2007.6
35250608,7673.6
35250609,5557.9
35250610,4085.1
35250611,4654
35250612,4352.1
35250613,4377.5
35250614,5701.5
35250615,2681.3
35250616,7033.2
35250617,8252.6
35250618,4935.1
35250619,2978.7
35250620,2773
35250621,6172.6
35250622,6391.8
35250623,5693.6
35250624,2697.8
35250625,2682.3
35250626,2588.2
35250627,7191.3
35250628,5223.3
35250629,1406.2
35250630,4211.5
35250631,3573.5
35250632,11238.9
35250633,2643.9
35250634,3526.7
35250635,5946.7
35250636,4131.4
35250637,2588.1
35250638,6172.8
35250639,6303.1
35250640,6290.5
35250641,5341.5
35250642,5895.1
35250643,4638
35250644,4531
35250645,1584.7
35250646,3542.1
35250647,2294.5
35250648,4712.6
35250649,6600.4
35250650,6210
35250651,1897.1
35250652,4740.4
35250655,2123.8
35250656,6931.8
35250657,6234.6
35250658,4482.8
35250659,6702.7
35250661,2515.9
35250662,3657.6
35250663,4472.7
35250664,3420.6
35250665,2352.1
35250666,2892.8
35250667,2051.3
35250668,2561.2
35250669,1714.6
35250670,692.1
35250671,1957
35250672,1910.3
35250675,3755.6
35250676,3766.7
35250677,4604.9
35250678,309.4
35250679,726.8
35250680,1077.1
35250681,1369.1
35250692,743.7
35250693,2038.3
35250694,4521.9
35250695,20083.7
35250696,4308.9
35250700,7954.5
35250701,9578.9
35250702,10038.2
35250703,4637
35250704,2041.1
35250705,2864.6
35250706,6236.4
35250707,7677
35250708,2171.6
35250709,6680.3
35250710,7266.9
35250711,6781
35250712,5847.1
35250713,4432.2
35250714,7753
35250715,6035.5
35250716,8464.8
35250717,4182.6
35250718,6513.9
35250719,7408.1
35250720,7608.4
35250721,6950.4
35250724,5212.1
35250725,5685.5
35250726,5269.3
35250727,4423.5
35250728,7650.6
35250729,5453.4
35250730,10074.5
35250731,1784.6
35250732,1110
35250733,5804.3
35250734,5853.9
35250735,4538.6
35250736,3788.3
35250737,4356.2
35250738,4888.3
35250739,5473.3
35250740,5012.6
35250741,4418.6
35250742,2854.8
35250743,3812.6
35250744,2357.3
35250745,4338.5
35250746,3650.2
35250747,4935.6
35250748,4155.7
35250749,3831.2
35250750,1346.1
35250753,994.8
35250754,3814.2
35250755,4013.8
35250756,332.2
35250757,84.1
35250758,4522.4
35250759,3556.5
35250760,4575
35250761,5230.6
35250762,6233.8
35250763,5654.2
35250764,6575.5
35250765,5902.4
35250766,4858.8
35250767,6029.6
35250768,5428.3
35250769,6251.8
35250770,1363.6
35250771,5524.2
35250772,5399.8
35250773,7316.1
35250774,3811.1
35250775,109.8
35250776,613.8
35250777,5848.4
35250778,5272.7
35250779,5191.8
35250780,5623.5
35250781,4790.9
35250782,4959.4
35250783,5524.3
35250784,5095.9
35250785,4807.9
35250786,5166.7
35250787,540.6
35250788,872.1
35250789,4328.2
35250790,5290.7
35250791,1476.3
35250792,7063.1
35250793,1396.7
35250798,4399.5
35250799,7977.2
35250800,8667.8
35250801,8632.3
35250802,3081.4
35250803,185.5
35250804,3335.2
35250805,644.9
35250806,302
35250807,1003
35250810,264.3
35250812,33.8
35250813,42.3
35250814,22.1
35250815,93.3
35250826,2129.5
35250827,3181.8
35250828,2776.8
35250829,2934.6
35250830,2735.6
35250831,4314
35250832,6181.8
35250833,1885.6
35250834,3537
35250835,1555.5
35250836,3573.3
35250843,4437.2
35250845,3175.2
35250846,9324.3
35250847,10914.9
35250848,1662.2
35250849,3976.7
35250850,4579.9
35250851,15096.7
35250852,17470.2
35250853,41046.2
35250854,5184.2
35250855,4057.9
35250857,2485.1
35250859,6900.1
35250860,3547.1
35250861,4244.7
35250862,31.9
35250863,33.2
35250864,723.1
35250865,48.6
35250866,87.3
35250867,114.2
35250868,90.1
35250869,983.3
35250870,632.3
35250871,98
35250872,79.6
35250873,133.3
35250874,48
35250875,96
35250876,41.6
35250877,183.9
35250878,2071.1
35250879,1643.1
35250880,2563
35250881,3554.7
35250882,4080.3
35250883,3909.9
35250884,4264.8
35250885,4959.3
35250886,4499.2
35250887,3871.3
35250888,2605.9
35250889,938.3
35250890,611
35250891,4931.6
35250892,544.7
35250893,49.4
35250894,52.1
35250895,29.7
35250896,27.3
35250897,27.1
35250898,34.5
35250899,30.8
35250900,42.1
35250901,39.8
35250902,72
35250903,27.4
35250904,41.6
35250905,27.3
35250906,31.6
35250907,19.7
35250908,43.6
35250909,4281.1
35250910,3602.1
35250911,4989.5
35250912,4217.7
35250913,2621.3
35250914,3592.2
35250918,1597.6
35250919,335.6
35250920,326.4
35250921,64.9
35250922,42.1
35250923,62.7
35250924,34.9
35250925,48.4
35250928,20.5
35250929,30.4
35250930,20.5
35250931,29.1
35250932,29.6
35250933,17.6
35250934,19.7
35250935,211.5
35250936,15.6
35250937,218.8
35250938,109.9
35250939,886.9
35250940,84.6
35250941,91.9
35250942,39.4
35250943,590.2
35250944,2447.9
35250945,3866.7
35250946,1566.6
35250947,893.4
35250948,418
35250949,2275.5
35250950,5379.2
35250951,6002
35250952,1465.2
35250953,6691.2
35250954,6790.1
35250955,9609.1
35250956,13439.4
35250957,5934.2
35250958,6831.4
35250959,8046
35250960,8148.8
35250961,7954.1
35250962,3308.1
35250963,8841.2
35250964,1106.6
35250965,3034.4
35250966,319.7
35250967,1104.1
35250968,2901
35250969,3032.4
35250970,5974.2
35250971,44.1
35250972,56.1
35250973,70.5
35250974,34.2
35250975,24.1
35250976,30.3
35250978,601.5
35250980,34.7
35250981,3815.2
35250982,2113.2
35250983,2779.9
35250985,2664
35250986,1352.2
35250987,1388.2
35250988,1713
35250989,3772.2
35250990,4030.3
35250991,1671.9
35250992,101.5
35250993,4080.7
35250994,3873.4
35250995,14404.4
35250996,2656.5
35250997,1974.6
35250998,395
35250999,1365
35251000,3140
35251001,1932.6
35251002,6792.2
35251003,3915.2
35251004,5569.8
35251005,4366.7
35251006,1078
35251007,1381.7
35251008,2167.5
35251009,1882.8
35251010,2129
35251011,415.3
35251012,5488.2
35251013,4332.9
35251014,1734.1
35251015,5338.4
35251016,4221.1
35251017,6867.8
35251018,1746.8
35251019,2983.3
35251020,530.6
